occurrenceID,institutionCode,collectionCode,catalogNumber,recordNumber,basisOfRecord,recordedBy,recordedByID,organismRemarks,fieldNumber,year,month,day,eventDate,verbatimEventDate,habitat,eventRemarks,higherGeography,countryCode,continent,country,stateProvince,municipality,locality,verbatimElevation,mininumElevationInMeters,maxinumElevationInMeters,decimalLatitude,decimalLongitude,verbatimCoordinates,geodeticDatum,georreferenceProtocol,georreferencedBy,coordinatePrecision,identifiedBy,identifiedByID,scientificName,originalNameUsage,higherClassification,kingdom,phylum,class,order,family,genus,specificEpithet,identificationQualifier,taxonRank,scientificNameAuthorship,taxonomicStatus
IMBIV-ff12bbaf-1d65-4c59-b263-0167bc096a6f-CORD,IMBIV,CORD,CORDC00007843,46,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra negra,Serie III. 46,1934,12,7,1934-12-7,7/12/1934,Debajo de jarilla,,"South America | Argentina | Córdoba | Tulumba | Chacras Viejas, al lado del camino",AR,South America,Argentina,Córdoba,Tulumba,"Chacras Viejas, al lado del camino",,,,-30.456198,-64.034916,"30°27'22.3""S; 64°02'05.7""W",WGS84,,,,,,,,,Plantae,Bryophyta,,,,,,,KINGDOM,,ACCEPTED
IMBIV-0a323220-2be8-423e-a4cf-36dc97ec3799-CORD,IMBIV,CORD,CORDC00007844,47,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra negra,Serie III. 47,1934,12,7,1934-12-7,7/12/1934,Debajo de jarilla,,"South America | Argentina | Córdoba | Tulumba | Chacras Viejas, al lado del camino",AR,South America,Argentina,Córdoba,Tulumba,"Chacras Viejas, al lado del camino",,,,-30.456198,-64.034916,"30°27'22.3""S; 64°02'05.7""W",WGS84,,,,,,,,,Plantae,Bryophyta,,,,,,,KINGDOM,,ACCEPTED
IMBIV-3e939cc1-eed2-4aaa-a3a8-55f5a214cf5e-CORD,IMBIV,CORD,CORDC00007845,48,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra negra,Serie III. 48,1934,12,7,1934-12-7,7/12/1934,Debajo de jarilla,,"South America | Argentina | Córdoba | Tulumba | Chacras Viejas, al lado del camino",AR,South America,Argentina,Córdoba,Tulumba,"Chacras Viejas, al lado del camino",,,,-30.456198,-64.034916,"30°27'22.3""S; 64°02'05.7""W",WGS84,,,,,,Fissidens Hedw.,Fissidens Hedw.,,Plantae,Bryophyta,Bryopsida,Fissidentales,Fissidentaceae,Fissidens,,,GENUS,"Hedwig, 1801",ACCEPTED
IMBIV-0c3c4d8e-6a5c-4f66-9e9d-89316a308e61-CORD,IMBIV,CORD,CORDC00007846,49,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra negra,Serie III. 49,1934,12,7,1934-12-7,7/12/1934,Debajo de jarilla,,"South America | Argentina | Córdoba | Tulumba | Chacras Viejas, al lado del camino",AR,South America,Argentina,Córdoba,Tulumba,"Chacras Viejas, al lado del camino",,,,-30.456198,-64.034916,"30°27'22.3""S; 64°02'05.7""W",WGS84,,,,,,,,,Plantae,Bryophyta,,,,,,,KINGDOM,,ACCEPTED
IMBIV-6e59bce7-2dda-488a-b8ee-c65c6eaae0e9-CORD,IMBIV,CORD,CORDC00007847,50,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra negra,Serie III. 50,1934,12,7,1934-12-7,7/12/1934,Debajo de jarilla,,"South America | Argentina | Córdoba | Tulumba | Chacras Viejas, al lado del camino",AR,South America,Argentina,Córdoba,Tulumba,"Chacras Viejas, al lado del camino",,,,-30.456198,-64.034916,"30°27'22.3""S; 64°02'05.7""W",WGS84,,,,,,,,,Plantae,Bryophyta,,,,,,,KINGDOM,,ACCEPTED
IMBIV-39cfd519-952c-4f91-b595-a013b196676f-CORD,IMBIV,CORD,CORDC00007848,51,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra negra,Serie III. 51,1934,12,7,1934-12-7,7/12/1934,Debajo de jarilla,,"South America | Argentina | Córdoba | Tulumba | Chacras Viejas, al lado del camino",AR,South America,Argentina,Córdoba,Tulumba,"Chacras Viejas, al lado del camino",,,,-30.456198,-64.034916,"30°27'22.3""S; 64°02'05.7""W",WGS84,,,,,,,,,Plantae,Bryophyta,,,,,,,KINGDOM,,ACCEPTED
IMBIV-64f4b6e6-4392-43e7-bca9-eb289283d232-CORD,IMBIV,CORD,CORDC00007849,52,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra negra,Serie III. 52,1934,12,7,1934-12-7,7/12/1934,Debajo de jarilla,,"South America | Argentina | Córdoba | Tulumba | Chacras Viejas, al lado del camino",AR,South America,Argentina,Córdoba,Tulumba,"Chacras Viejas, al lado del camino",,,,-30.456198,-64.034916,"30°27'22.3""S; 64°02'05.7""W",WGS84,,,,,,Fissidens Hedw.,Fissidens Hedw.,,Plantae,Bryophyta,Bryopsida,Fissidentales,Fissidentaceae,Fissidens,,,GENUS,"Hedwig, 1801",ACCEPTED
IMBIV-e5b61ae6-552f-4990-a86c-460575b41758-CORD,IMBIV,CORD,CORDC00007850,53,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra negra,Serie III. 53,1934,12,7,1934-12-7,7/12/1934,Debajo de jarilla,,"South America | Argentina | Córdoba | Tulumba | Chacras Viejas, al lado del camino",AR,South America,Argentina,Córdoba,Tulumba,"Chacras Viejas, al lado del camino",,,,-30.456198,-64.034916,"30°27'22.3""S; 64°02'05.7""W",WGS84,,,,,,,,,Plantae,Bryophyta,,,,,,,KINGDOM,,ACCEPTED
IMBIV-634be783-7764-46e6-be41-eac32798dc01-CORD,IMBIV,CORD,CORDC00007851,54,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra negra,Serie III. 54,1934,12,7,1934-12-7,7/12/1934,Debajo de jarilla,,"South America | Argentina | Córdoba | Tulumba | Chacras Viejas, al lado del camino",AR,South America,Argentina,Córdoba,Tulumba,"Chacras Viejas, al lado del camino",,,,-30.456198,-64.034916,"30°27'22.3""S; 64°02'05.7""W",WGS84,,,,,,,,,Plantae,Bryophyta,,,,,,,KINGDOM,,ACCEPTED
IMBIV-6e44f328-b9d8-4215-b62b-5d8e12328e1b-CORD,IMBIV,CORD,CORDC00007852,55,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra negra,Serie III. 55,1934,12,7,1934-12-7,7/12/1934,Debajo de jarilla,,"South America | Argentina | Córdoba | Tulumba | Chacras Viejas, al lado del camino",AR,South America,Argentina,Córdoba,Tulumba,"Chacras Viejas, al lado del camino",,,,-30.456198,-64.034916,"30°27'22.3""S; 64°02'05.7""W",WGS84,,,,,,,,,Plantae,Bryophyta,,,,,,,KINGDOM,,ACCEPTED
IMBIV-78f86508-4b47-407c-bd40-bb09a9ca7a04-CORD,IMBIV,CORD,CORDC00007912,56,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra negra,Serie III. 56,1934,12,7,1934-12-7,7/12/1934,Debajo de jarilla,,"South America | Argentina | Córdoba | Tulumba | Chacras Viejas, al lado del camino",AR,South America,Argentina,Córdoba,Tulumba,"Chacras Viejas, al lado del camino",,,,-30.456198,-64.034916,"30°27'22.3""S; 64°02'05.7""W",WGS84,,,,,,,,,Plantae,Bryophyta,,,,,,,KINGDOM,,ACCEPTED
IMBIV-9a632bfe-ebff-4c78-8e1e-cc0b61d277ad-CORD,IMBIV,CORD,CORDC00007853,57,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra negra,Serie III. 57,1934,12,7,1934-12-7,7/12/1934,Debajo de jarilla,,"South America | Argentina | Córdoba | Tulumba | Chacras Viejas, al lado del camino",AR,South America,Argentina,Córdoba,Tulumba,"Chacras Viejas, al lado del camino",,,,-30.456198,-64.034916,"30°27'22.3""S; 64°02'05.7""W",WGS84,,,,,,,,,Plantae,Bryophyta,,,,,,,KINGDOM,,ACCEPTED
IMBIV-b97732f3-69e9-4d81-9940-07d94e637a96-CORD,IMBIV,CORD,CORDC00007854,58,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra negra,Serie III. 58,1934,12,7,1934-12-7,7/12/1934,Debajo de jarilla,,"South America | Argentina | Córdoba | Tulumba | Chacras Viejas, al lado del camino",AR,South America,Argentina,Córdoba,Tulumba,"Chacras Viejas, al lado del camino",,,,-30.456198,-64.034916,"30°27'22.3""S; 64°02'05.7""W",WGS84,,,,,,,,,Plantae,Bryophyta,,,,,,,KINGDOM,,ACCEPTED
IMBIV-8f52056c-1934-4eeb-9dd0-1f143284a278-CORD,IMBIV,CORD,CORDC00007855,59,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra negra,Serie III. 59,1934,12,7,1934-12-7,7/12/1934,Debajo de jarilla,,"South America | Argentina | Córdoba | Tulumba | Chacras Viejas, al lado del camino",AR,South America,Argentina,Córdoba,Tulumba,"Chacras Viejas, al lado del camino",,,,-30.456198,-64.034916,"30°27'22.3""S; 64°02'05.7""W",WGS84,,,,,,Fissidens Hedw.,Fissidens Hedw.,,Plantae,Bryophyta,Bryopsida,Fissidentales,Fissidentaceae,Fissidens,,,GENUS,"Hedwig, 1801",ACCEPTED
IMBIV-b6115ac1-a75a-4e01-b0ea-39c78d38ac96-CORD,IMBIV,CORD,CORDC00007856,60,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra algo gredosa,Serie III. 60,1934,12,7,1934-12-7,7/12/1934,,,South America | Argentina | Córdoba | Tulumba | Chacras Viejas,AR,South America,Argentina,Córdoba,Tulumba,Chacras Viejas,,,,-30.456198,-64.034916,"30°27'22.3""S; 64°02'05.7""W",WGS84,,,,,,Funaria hygrometrica,Funaria hygrometrica,,Plantae,Bryophyta,Bryopsida,Funariales,Funariaceae,Funaria,hygrometrica,,SPECIES,"(Hampe) Grout, 1935",ACCEPTED
IMBIV-0647012a-671b-4c00-b260-620fbbc2bc0d-CORD,IMBIV,CORD,CORDC00007857,61,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra algo gredosa,Serie III. 61,1934,12,7,1934-12-7,7/12/1934,,,South America | Argentina | Córdoba | Tulumba | Chacras Viejas,AR,South America,Argentina,Córdoba,Tulumba,Chacras Viejas,,,,-30.456198,-64.034916,"30°27'22.3""S; 64°02'05.7""W",WGS84,,,,,,,,,Plantae,Bryophyta,,,,,,,KINGDOM,,ACCEPTED
IMBIV-7b72cf02-9afa-4e08-9d94-43469393da25-CORD,IMBIV,CORD,CORDC00007858,61A,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra algo gredosa,Serie III. 61A,1934,12,7,1934-12-7,7/12/1934,,,South America | Argentina | Córdoba | Tulumba | Chacras Viejas,AR,South America,Argentina,Córdoba,Tulumba,Chacras Viejas,,,,-30.456198,-64.034916,"30°27'22.3""S; 64°02'05.7""W",WGS84,,,,,,,,,Plantae,Bryophyta,,,,,,,KINGDOM,,ACCEPTED
IMBIV-1a8b04f2-2693-41e7-ab23-eb55ac439d61-CORD,IMBIV,CORD,CORDC00007859,62,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra algo gredosa,Serie III. 62,1934,12,7,1934-12-7,7/12/1934,,,"South America | Argentina | Córdoba | Tulumba | Chacras Viejas, camino a Tulumba",AR,South America,Argentina,Córdoba,Tulumba,"Chacras Viejas, camino a Tulumba",,,,-30.456198,-64.034916,"30°27'22.3""S; 64°02'05.7""W",WGS84,,,,,,,,,Plantae,Bryophyta,,,,,,,KINGDOM,,ACCEPTED
IMBIV-1348e4d6-0d1a-49ca-b116-af235a5603e4-CORD,IMBIV,CORD,CORDC00007860,63,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra algo gredosa,Serie III. 63,1934,12,7,1934-12-7,7/12/1934,,,"South America | Argentina | Córdoba | Tulumba | Chacras Viejas, camino a Tulumba",AR,South America,Argentina,Córdoba,Tulumba,"Chacras Viejas, camino a Tulumba",,,,-30.456198,-64.034916,"30°27'22.3""S; 64°02'05.7""W",WGS84,,,,,,,,,Plantae,Bryophyta,,,,,,,KINGDOM,,ACCEPTED
IMBIV-5cff7a76-3c7e-496a-ba7f-b32030b60ce9-CORD,IMBIV,CORD,CORDC00007861,64,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra algo gredosa,Serie III. 64,1934,12,7,1934-12-7,7/12/1934,,,"South America | Argentina | Córdoba | Tulumba | Chacras Viejas, camino a Tulumba",AR,South America,Argentina,Córdoba,Tulumba,"Chacras Viejas, camino a Tulumba",,,,-30.456198,-64.034916,"30°27'22.3""S; 64°02'05.7""W",WGS84,,,,,,,,,Plantae,Bryophyta,,,,,,,KINGDOM,,ACCEPTED
IMBIV-a181225a-e18a-4698-b81f-9b4fd30be6b1-CORD,IMBIV,CORD,CORDC00007862,65,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra negra,Serie III. 65,1934,12,7,1934-12-7,7/12/1934,,,"South America | Argentina | Córdoba | Tulumba | Chacras Viejas, camino a Tulumba",AR,South America,Argentina,Córdoba,Tulumba,"Chacras Viejas, camino a Tulumba",,,,-30.456198,-64.034916,"30°27'22.3""S; 64°02'05.7""W",WGS84,,,,,,,,,Plantae,Bryophyta,,,,,,,KINGDOM,,ACCEPTED
IMBIV-3fe96d14-f745-4a1f-8d2d-7c60590051bb-CORD,IMBIV,CORD,CORDC00007863,66,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra negra,Serie III. 66,1934,12,7,1934-12-7,7/12/1934,,,"South America | Argentina | Córdoba | Tulumba | Chacras Viejas, camino a Tulumba",AR,South America,Argentina,Córdoba,Tulumba,"Chacras Viejas, camino a Tulumba",,,,-30.456198,-64.034916,"30°27'22.3""S; 64°02'05.7""W",WGS84,,,,,,,,,Plantae,Bryophyta,,,,,,,KINGDOM,,ACCEPTED
IMBIV-e21ff42e-9cb5-4d30-bd23-93fb079e315d-CORD,IMBIV,CORD,CORDC00007864,67,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra negra,Serie III. 67,1934,12,7,1934-12-7,7/12/1934,,,"South America | Argentina | Córdoba | Tulumba | Chacras Viejas, camino a Tulumba",AR,South America,Argentina,Córdoba,Tulumba,"Chacras Viejas, camino a Tulumba",,,,-30.456198,-64.034916,"30°27'22.3""S; 64°02'05.7""W",WGS84,,,,,,,,,Plantae,Bryophyta,,,,,,,KINGDOM,,ACCEPTED
IMBIV-a38dfbbd-59b1-417f-b220-381fb7d8d3d8-CORD,IMBIV,CORD,CORDC00007865,68,PreservedSpecimen,"Hosseus, C.C.",,Sobre ramitas y hojas secas,Serie III. 68,1934,12,7,1934-12-7,7/12/1934,,,"South America | Argentina | Córdoba | Tulumba | Chacras Viejas, camino a Tulumba",AR,South America,Argentina,Córdoba,Tulumba,"Chacras Viejas, camino a Tulumba",,,,-30.456198,-64.034916,"30°27'22.3""S; 64°02'05.7""W",WGS84,,,,,,,,,Plantae,Bryophyta,,,,,,,KINGDOM,,ACCEPTED
IMBIV-3b0266bc-751f-4a57-bf4f-6fc23f284b59-CORD,IMBIV,CORD,CORDC00007866,69,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra negra,Serie III. 69,1934,12,7,1934-12-7,7/12/1934,,,"South America | Argentina | Córdoba | Tulumba | Chacras Viejas, camino a Tulumba",AR,South America,Argentina,Córdoba,Tulumba,"Chacras Viejas, camino a Tulumba",,,,-30.456198,-64.034916,"30°27'22.3""S; 64°02'05.7""W",WGS84,,,,,,Fissidens Hedw.,Fissidens Hedw.,,Plantae,Bryophyta,Bryopsida,Fissidentales,Fissidentaceae,Fissidens,,,GENUS,"Hedwig, 1801",ACCEPTED
IMBIV-f0826cc2-4c96-427b-9c65-e22ace145581-CORD,IMBIV,CORD,CORDC00007867,70,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra,Serie III. 70,1934,12,7,1934-12-7,7/12/1934,,,"South America | Argentina | Córdoba | Tulumba | Chacras Viejas, camino a Tulumba",AR,South America,Argentina,Córdoba,Tulumba,"Chacras Viejas, camino a Tulumba",,,,-30.456198,-64.034916,"30°27'22.3""S; 64°02'05.7""W",WGS84,,,,,,,,,Plantae,Bryophyta,,,,,,,KINGDOM,,ACCEPTED
IMBIV-f8c9ef2d-7e16-46c6-94c8-ff151a93022f-CORD,IMBIV,CORD,CORDC00007868,71,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra,Serie III. 71,1934,12,7,1934-12-7,7/12/1934,,,"South America | Argentina | Córdoba | Tulumba | Chacras Viejas, camino a Tulumba",AR,South America,Argentina,Córdoba,Tulumba,"Chacras Viejas, camino a Tulumba",,,,-30.456198,-64.034916,"30°27'22.3""S; 64°02'05.7""W",WGS84,,,,,,,,,Plantae,Bryophyta,,,,,,,KINGDOM,,ACCEPTED
IMBIV-a429c29e-7286-4b30-8b42-0ae8e5e7ec57-CORD,IMBIV,CORD,CORDC00007869,72,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra,Serie III. 72,1934,12,7,1934-12-7,7/12/1934,,,"South America | Argentina | Córdoba | Tulumba | Chacras Viejas, camino a Tulumba",AR,South America,Argentina,Córdoba,Tulumba,"Chacras Viejas, camino a Tulumba",,,,-30.456198,-64.034916,"30°27'22.3""S; 64°02'05.7""W",WGS84,,,,,,,,,Plantae,Bryophyta,,,,,,,KINGDOM,,ACCEPTED
IMBIV-96abd274-6279-4f49-a3ac-f589f21ce6a5-CORD,IMBIV,CORD,CORDC00007870,73,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra,Serie III. 73,1934,12,7,1934-12-7,7/12/1934,,,"South America | Argentina | Córdoba | Tulumba | Chacras Viejas, camino a Tulumba",AR,South America,Argentina,Córdoba,Tulumba,"Chacras Viejas, camino a Tulumba",,,,-30.456198,-64.034916,"30°27'22.3""S; 64°02'05.7""W",WGS84,,,,,,Bryum Hedw.,Bryum,,Plantae,Bryophyta,Bryopsida,Bryales,Bryaceae,Bryum,,,GENUS,Hedw.,ACCEPTED
IMBIV-3515c925-5bda-4b3a-9eb0-4d580cff5edb-CORD,IMBIV,CORD,CORDC00007871,74,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra,Serie III. 74,1934,12,7,1934-12-7,7/12/1934,,,"South America | Argentina | Córdoba | Tulumba | Chacras Viejas, camino a Tulumba",AR,South America,Argentina,Córdoba,Tulumba,"Chacras Viejas, camino a Tulumba",,,,-30.456198,-64.034916,"30°27'22.3""S; 64°02'05.7""W",WGS84,,,,,,,,,Plantae,Bryophyta,,,,,,,KINGDOM,,ACCEPTED
IMBIV-8a616b09-7695-4c0e-9b85-5a642a8b57b8-CORD,IMBIV,CORD,CORDC00007872,75,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra,Serie III. 75,1934,12,7,1934-12-7,7/12/1934,,,"South America | Argentina | Córdoba | Tulumba | Chacras Viejas, camino a Tulumba",AR,South America,Argentina,Córdoba,Tulumba,"Chacras Viejas, camino a Tulumba",,,,-30.456198,-64.034916,"30°27'22.3""S; 64°02'05.7""W",WGS84,,,,,,Barbula Hedw.,Barbula Hedw.,,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Barbula,,,GENUS,Hedw.,ACCEPTED
IMBIV-387b3225-23bd-44a7-87ff-ea15672a45b6-CORD,IMBIV,CORD,CORDC00007873,76,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra,Serie III. 76,1934,12,7,1934-12-7,7/12/1934,,,"South America | Argentina | Córdoba | Tulumba | Chacras Viejas, camino a Tulumba",AR,South America,Argentina,Córdoba,Tulumba,"Chacras Viejas, camino a Tulumba",,,,-30.456198,-64.034916,"30°27'22.3""S; 64°02'05.7""W",WGS84,,,,,,Barbula Hedw.,Barbula Hedw.,,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Barbula,,,GENUS,Hedw.,ACCEPTED
IMBIV-e81ea54a-9f60-4b6f-8139-8546be469d80-CORD,IMBIV,CORD,CORDC00007874,77,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra,Serie III. 77,1934,12,7,1934-12-7,7/12/1934,,,"South America | Argentina | Córdoba | Tulumba | Chacras Viejas, camino a Tulumba",AR,South America,Argentina,Córdoba,Tulumba,"Chacras Viejas, camino a Tulumba",,,,-30.456198,-64.034916,"30°27'22.3""S; 64°02'05.7""W",WGS84,,,,,,,,,Plantae,Bryophyta,,,,,,,KINGDOM,,ACCEPTED
IMBIV-24daa8fa-9ae1-4ac0-8613-4245370aa144-CORD,IMBIV,CORD,CORDC00007875,78,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra,Serie III. 78,1934,12,7,1934-12-7,7/12/1934,,,"South America | Argentina | Córdoba | Tulumba | Chacras Viejas, camino a Tulumba",AR,South America,Argentina,Córdoba,Tulumba,"Chacras Viejas, camino a Tulumba",,,,-30.456198,-64.034916,"30°27'22.3""S; 64°02'05.7""W",WGS84,,,,,,Fissidens Hedw.,Fissidens Hedw.,,Plantae,Bryophyta,Bryopsida,Fissidentales,Fissidentaceae,Fissidens,,,GENUS,"Hedwig, 1801",ACCEPTED
IMBIV-dfe7569c-efe2-4085-bbd9-ac8454416317-CORD,IMBIV,CORD,CORDC00007876,79,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra,Serie III. 79,1934,12,7,1934-12-7,7/12/1934,,,"South America | Argentina | Córdoba | Tulumba | Chacras Viejas, camino a Tulumba",AR,South America,Argentina,Córdoba,Tulumba,"Chacras Viejas, camino a Tulumba",,,,-30.456198,-64.034916,"30°27'22.3""S; 64°02'05.7""W",WGS84,,,,,,Fissidens Hedw.,Fissidens Hedw.,,Plantae,Bryophyta,Bryopsida,Fissidentales,Fissidentaceae,Fissidens,,,GENUS,"Hedwig, 1801",ACCEPTED
IMBIV-8c3c35e6-68c6-43a2-a0a4-78568ad93b14-CORD,IMBIV,CORD,CORDC00007877,79A,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra,Serie III. 79A,1934,12,7,1934-12-7,7/12/1934,,,"South America | Argentina | Córdoba | Tulumba | Chacras Viejas, camino a Tulumba",AR,South America,Argentina,Córdoba,Tulumba,"Chacras Viejas, camino a Tulumba",,,,-30.456198,-64.034916,"30°27'22.3""S; 64°02'05.7""W",WGS84,,,,,,Fissidens Hedw.,Fissidens Hedw.,,Plantae,Bryophyta,Bryopsida,Fissidentales,Fissidentaceae,Fissidens,,,GENUS,"Hedwig, 1801",ACCEPTED
IMBIV-0999f724-7d0c-4930-8107-eb8500202fd0-CORD,IMBIV,CORD,CORDC00007878,80,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra,Serie III. 80,1934,12,7,1934-12-7,7/12/1934,,,"South America | Argentina | Córdoba | Tulumba | Chacras Viejas, camino a Tulumba",AR,South America,Argentina,Córdoba,Tulumba,"Chacras Viejas, camino a Tulumba",,,,-30.456198,-64.034916,"30°27'22.3""S; 64°02'05.7""W",WGS84,,,,,,,,,Plantae,Bryophyta,,,,,,,KINGDOM,,ACCEPTED
IMBIV-a1ce5b47-282a-4a4c-8f21-834767ad28b7-CORD,IMBIV,CORD,CORDC00007879,81,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra,Serie III. 81,1934,12,7,1934-12-7,7/12/1934,,,"South America | Argentina | Córdoba | Tulumba | Chacras Viejas, camino a Tulumba",AR,South America,Argentina,Córdoba,Tulumba,"Chacras Viejas, camino a Tulumba",,,,-30.456198,-64.034916,"30°27'22.3""S; 64°02'05.7""W",WGS84,,,,,,Barbula Hedw.,Barbula Hedw.,,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Barbula,,,GENUS,Hedw.,ACCEPTED
IMBIV-b43fea26-69ad-41e8-8fd1-b90146e6a9fa-CORD,IMBIV,CORD,CORDC00007880,82,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra,Serie III. 82,1934,12,7,1934-12-7,7/12/1934,,,"South America | Argentina | Córdoba | Tulumba | Chacras Viejas, camino a Tulumba",AR,South America,Argentina,Córdoba,Tulumba,"Chacras Viejas, camino a Tulumba",,,,-30.456198,-64.034916,"30°27'22.3""S; 64°02'05.7""W",WGS84,,,,,,,,,Plantae,Bryophyta,,,,,,,KINGDOM,,ACCEPTED
IMBIV-5c02e581-7c25-4765-9f5a-5726ea6eb0d5-CORD,IMBIV,CORD,CORDC00007881,83,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra,Serie III. 83,1934,12,7,1934-12-7,7/12/1934,,,"South America | Argentina | Córdoba | Tulumba | Chacras Viejas, camino a Tulumba",AR,South America,Argentina,Córdoba,Tulumba,"Chacras Viejas, camino a Tulumba",,,,-30.456198,-64.034916,"30°27'22.3""S; 64°02'05.7""W",WGS84,,,,,,,,,Plantae,Bryophyta,,,,,,,KINGDOM,,ACCEPTED
IMBIV-b0e59263-5319-4608-8717-d3ec6437084d-CORD,IMBIV,CORD,CORDC00007882,84,PreservedSpecimen,"Hosseus, C.C.",,Sobre ramitas y hojas secas,Serie III. 84,1934,12,7,1934-12-7,7/12/1934,,,"South America | Argentina | Córdoba | Tulumba | Chacras Viejas, camino a Tulumba",AR,South America,Argentina,Córdoba,Tulumba,"Chacras Viejas, camino a Tulumba",,,,-30.456198,-64.034916,"30°27'22.3""S; 64°02'05.7""W",WGS84,,,,,,,,,Plantae,Bryophyta,,,,,,,KINGDOM,,ACCEPTED
IMBIV-837f752f-b1a0-4d0e-ac83-a9d0f707e5db-CORD,IMBIV,CORD,CORDC00007883,85,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra entre ramitas y hojas secas,Serie III. 85,1934,12,7,1934-12-7,7/12/1934,,,"South America | Argentina | Córdoba | Tulumba | Chacras Viejas, camino a Tulumba",AR,South America,Argentina,Córdoba,Tulumba,"Chacras Viejas, camino a Tulumba",,,,-30.456198,-64.034916,"30°27'22.3""S; 64°02'05.7""W",WGS84,,,,,,,,,Plantae,Bryophyta,,,,,,,KINGDOM,,ACCEPTED
IMBIV-35ced8e9-dafa-4e95-859d-aa976876dbc7-CORD,IMBIV,CORD,CORDC00007884,86,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra entre ramitas y hojas secas,Serie III. 86,1934,12,7,1934-12-7,7/12/1934,,,"South America | Argentina | Córdoba | Tulumba | Chacras Viejas, camino a Tulumba",AR,South America,Argentina,Córdoba,Tulumba,"Chacras Viejas, camino a Tulumba",,,,-30.456198,-64.034916,"30°27'22.3""S; 64°02'05.7""W",WGS84,,,,,,,,,Plantae,Bryophyta,,,,,,,KINGDOM,,ACCEPTED
IMBIV-b9368812-2d75-433b-a286-305d3915f9f2-CORD,IMBIV,CORD,CORDC00007885,87,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra entre ramitas y hojas secas,Serie III. 87,1934,12,7,1934-12-7,7/12/1934,,,"South America | Argentina | Córdoba | Tulumba | Chacras Viejas, camino a Tulumba",AR,South America,Argentina,Córdoba,Tulumba,"Chacras Viejas, camino a Tulumba",,,,-30.456198,-64.034916,"30°27'22.3""S; 64°02'05.7""W",WGS84,,,,,,,,,Plantae,Bryophyta,,,,,,,KINGDOM,,ACCEPTED
IMBIV-c2edfe5d-40cb-4ffb-9133-469f7d5ad660-CORD,IMBIV,CORD,CORDC00007886,88,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra entre ramitas y hojas secas,Serie III. 88,1934,12,7,1934-12-7,7/12/1934,,,"South America | Argentina | Córdoba | Tulumba | Chacras Viejas, camino a Tulumba",AR,South America,Argentina,Córdoba,Tulumba,"Chacras Viejas, camino a Tulumba",,,,-30.456198,-64.034916,"30°27'22.3""S; 64°02'05.7""W",WGS84,,,,,,,,,Plantae,Bryophyta,,,,,,,KINGDOM,,ACCEPTED
